
######################################################################
## FlatScanBenchmark
######################################################################
Started FlatScanBenchmark at 2026-06-23 19:13:49 UTC
---- Out-of-the-box (all cores) ----
Downloading: https://d37ci6vzurychx.cloudfront.net/trip-data/yellow_tripdata_2025-01.parquet
  Downloaded: 59158238 bytes
Downloading: https://d37ci6vzurychx.cloudfront.net/trip-data/yellow_tripdata_2025-02.parquet
  Downloaded: 60343086 bytes
Downloading: https://d37ci6vzurychx.cloudfront.net/trip-data/yellow_tripdata_2025-03.parquet
  Downloaded: 69964745 bytes
Downloading: https://d37ci6vzurychx.cloudfront.net/trip-data/yellow_tripdata_2025-04.parquet
  Downloaded: 67352824 bytes
Downloading: https://d37ci6vzurychx.cloudfront.net/trip-data/yellow_tripdata_2025-05.parquet
  Downloaded: 77837865 bytes
Downloading: https://d37ci6vzurychx.cloudfront.net/trip-data/yellow_tripdata_2025-06.parquet
  Downloaded: 73542954 bytes
Downloading: https://d37ci6vzurychx.cloudfront.net/trip-data/yellow_tripdata_2025-07.parquet
  Downloaded: 66943728 bytes
Downloading: https://d37ci6vzurychx.cloudfront.net/trip-data/yellow_tripdata_2025-08.parquet
  Downloaded: 62293743 bytes
Downloading: https://d37ci6vzurychx.cloudfront.net/trip-data/yellow_tripdata_2025-09.parquet
  Downloaded: 72432945 bytes
Downloading: https://d37ci6vzurychx.cloudfront.net/trip-data/yellow_tripdata_2025-10.parquet
  Downloaded: 75267589 bytes
Downloading: https://d37ci6vzurychx.cloudfront.net/trip-data/yellow_tripdata_2025-11.parquet
  Downloaded: 71134255 bytes
Downloading: https://d37ci6vzurychx.cloudfront.net/trip-data/yellow_tripdata_2025-12.parquet
  Downloaded: 73701327 bytes
Run params: 48,722,602 rows, 830.0 MB, Java 25 (Eclipse Adoptium) (2025-01–2025-12)
# JMH version: 1.37
# VM version: JDK 25, OpenJDK 64-Bit Server VM, 25+36-LTS
# VM invoker: /home/build/.sdkman/candidates/java/25-tem/bin/java
# VM options: --add-opens=java.base/java.nio=ALL-UNNAMED --enable-native-access=ALL-UNNAMED --sun-misc-unsafe-memory-access=allow -Dperf.results=target/bench-throughput-FlatScanBenchmark.tsv -Dperf.pass=unpinned -Dperf.forks=5 -Dperf.meas=10 -Dperf.include=hardwood|parquetJava|avroParquetReaderNamed|avroParquetReaderIndexed -Dperf.pass=unpinned
# Blackhole mode: compiler (auto-detected, use -Djmh.blackhole.autoDetect=false to disable)
# Warmup: 3 iterations, 2 s each
# Measurement: 10 iterations, 2 s each
# Timeout: 10 min per iteration
# Threads: 1 thread, will synchronize iterations
# Benchmark mode: Average time, time/op
# Benchmark: dev.hardwood.benchmarks.FlatScanBenchmark.avroParquetReaderIndexed

# Run progress: 0.00% complete, ETA 00:13:00
# Fork: 1 of 5
# Warmup Iteration   1: 31256.921 ms/op
# Warmup Iteration   2: 30500.472 ms/op
# Warmup Iteration   3: 30499.188 ms/op
# VM options: --add-opens=java.base/java.nio=ALL-UNNAMED --enable-native-access=ALL-UNNAMED --sun-misc-unsafe-memory-access=allow -Dperf.results=target/bench-throughput-FlatScanBenchmark.tsv -Dperf.pass=unpinned -Dperf.forks=5 -Dperf.meas=10 -Dperf.include=hardwood|parquetJava|avroParquetReaderNamed|avroParquetReaderIndexed -Dperf.pass=unpinned
# Blackhole mode: compiler (auto-detected, use -Djmh.blackhole.autoDetect=false to disable)
# Warmup: 3 iterations, 2 s each
# Measurement: 10 iterations, 2 s each
# Timeout: 10 min per iteration
# Threads: 1 thread, will synchronize iterations
# Benchmark mode: Average time, time/op
# Benchmark: dev.hardwood.benchmarks.FlatScanBenchmark.parquetJavaColumnar

# Run progress: 83.33% complete, ETA 00:19:19
# Fork: 1 of 5
# Warmup Iteration   1: 15414.958 ms/op
# Warmup Iteration   2: 14817.770 ms/op
# Warmup Iteration   3: 14754.276 ms/op
Iteration   1: 14786.396 ms/op
Iteration   2: 14752.440 ms/op
Iteration   3: 14741.959 ms/op
Iteration   4: 14767.225 ms/op
Iteration   5: 14722.872 ms/op
Iteration   6: 14766.029 ms/op
Iteration   7: 14714.010 ms/op
Iteration   8: 14725.135 ms/op
Iteration   9: 14725.019 ms/op
Iteration  10: 14690.864 ms/op

# Run progress: 86.67% complete, ETA 00:15:21
# Fork: 2 of 5
# Warmup Iteration   1: 15302.361 ms/op
# Warmup Iteration   2: 14679.470 ms/op
# Warmup Iteration   3: 14680.316 ms/op
Iteration   1: 14668.555 ms/op
Iteration   2: 14666.266 ms/op
Iteration   3: 14648.567 ms/op
Iteration   4: 14642.568 ms/op
Iteration   5: 14641.355 ms/op
Iteration   6: 14643.706 ms/op
Iteration   7: 14653.692 ms/op
Iteration   8: 14641.551 ms/op
Iteration   9: 14631.602 ms/op
Iteration  10: 14625.021 ms/op

# Run progress: 90.00% complete, ETA 00:11:27
# Fork: 3 of 5
# Warmup Iteration   1: 15331.720 ms/op
# Warmup Iteration   2: 14632.254 ms/op
# Warmup Iteration   3: 14657.138 ms/op
Iteration   1: 14605.018 ms/op
Iteration   2: 14617.620 ms/op
Iteration   3: 14614.037 ms/op
Iteration   4: 14623.890 ms/op
Iteration   5: 14659.633 ms/op
Iteration   6: 14647.157 ms/op
Iteration   7: 14647.993 ms/op
Iteration   8: 14665.215 ms/op
Iteration   9: 14615.908 ms/op
Iteration  10: 14589.028 ms/op

# Run progress: 93.33% complete, ETA 00:07:35
# Fork: 4 of 5
# Warmup Iteration   1: 15326.862 ms/op
# Warmup Iteration   2: 14676.194 ms/op
# Warmup Iteration   3: 14675.357 ms/op
Iteration   1: 14641.264 ms/op
Iteration   2: 14694.438 ms/op
Iteration   3: 14654.241 ms/op
Iteration   4: 14706.597 ms/op
Iteration   5: 14644.315 ms/op
Iteration   6: 14667.167 ms/op
Iteration   7: 14637.302 ms/op
Iteration   8: 14656.033 ms/op
Iteration   9: 14648.209 ms/op
Iteration  10: 14650.476 ms/op

# Run progress: 96.67% complete, ETA 00:03:46
# Fork: 5 of 5
# Warmup Iteration   1: 15400.401 ms/op
# Warmup Iteration   2: 14791.546 ms/op
# Warmup Iteration   3: 14758.461 ms/op
Iteration   1: 14739.587 ms/op
Iteration   2: 14833.664 ms/op
Iteration   3: 14765.128 ms/op
Iteration   4: 14719.468 ms/op
Iteration   5: 14718.857 ms/op
Iteration   6: 14745.731 ms/op
Iteration   7: 14718.052 ms/op
Iteration   8: 14710.859 ms/op
Iteration   9: 14766.574 ms/op
Iteration  10: 14719.845 ms/op


Result "dev.hardwood.benchmarks.FlatScanBenchmark.parquetJavaColumnar":
  14683.563 ±(99.9%) 27.319 ms/op [Average]
  (min, avg, max) = (14589.028, 14683.563, 14833.664), stdev = 55.185
  CI (99.9%): [14656.244, 14710.881] (assumes normal distribution)


# Run complete. Total time: 01:52:40

REMEMBER: The numbers below are just data. To gain reusable insights, you need to follow up on
why the numbers are the way they are. Use profilers (see -prof, -lprof), design factorial
experiments, perform baseline and negative tests that provide experimental control, make sure
the benchmarking environment is safe on JVM/OS/HW level, ask for reviews from the domain experts.
Do not assume the numbers tell you what you want them to tell.

NOTE: Current JVM experimentally supports Compiler Blackholes, and they are in use. Please exercise
extra caution when trusting the results, look into the generated code to check the benchmark still
works, and factor in a small probability of new VM bugs. Additionally, while comparisons between
different JVMs are already problematic, the performance difference caused by different Blackhole
modes can be very significant. Please make sure you use the consistent Blackhole mode for comparisons.

Benchmark                                   Mode  Cnt      Score    Error  Units
FlatScanBenchmark.avroParquetReaderIndexed  avgt   50  30600.861 ± 92.595  ms/op
FlatScanBenchmark.avroParquetReaderNamed    avgt   50  34083.625 ± 85.016  ms/op
FlatScanBenchmark.hardwoodColumnar          avgt   50   2999.170 ± 39.977  ms/op
FlatScanBenchmark.hardwoodRowReaderIndexed  avgt   50   3255.397 ± 51.147  ms/op
FlatScanBenchmark.hardwoodRowReaderNamed    avgt   50  17640.778 ± 68.511  ms/op
FlatScanBenchmark.parquetJavaColumnar       avgt   50  14683.563 ± 27.319  ms/op

=== Throughput (derived: rows / avg time, bytes / avg time) ===
    dataset: 48,722,602 rows, 830.0 MB
    Benchmark                                         ms/op     M rows/s       MB/s
    avroParquetReaderIndexed                        30600.9         1.59         27
    avroParquetReaderNamed                          34083.6         1.43         24
    hardwoodColumnar                                 2999.2        16.25        277
    hardwoodRowReaderIndexed                         3255.4        14.97        255
    hardwoodRowReaderNamed                          17640.8         2.76         47
    parquetJavaColumnar                             14683.6         3.32         57

---- Pinned to a single core (taskset -c 0) — Hardwood contenders only ----
Run params: 48,722,602 rows, 830.0 MB, Java 25 (Eclipse Adoptium) (2025-01–2025-12)
# JMH version: 1.37
# VM version: JDK 25, OpenJDK 64-Bit Server VM, 25+36-LTS
# VM invoker: /home/build/.sdkman/candidates/java/25-tem/bin/java
# VM options: --add-opens=java.base/java.nio=ALL-UNNAMED --enable-native-access=ALL-UNNAMED --sun-misc-unsafe-memory-access=allow -Dperf.results=target/bench-throughput-FlatScanBenchmark.tsv -Dperf.pass=pinned -Dperf.forks=5 -Dperf.meas=10 -Dperf.include=hardwood|parquetJava|avroParquetReaderNamed|avroParquetReaderIndexed -Dperf.include=hardwood -Dperf.pass=pinned
# Blackhole mode: compiler (auto-detected, use -Djmh.blackhole.autoDetect=false to disable)
# Warmup: 3 iterations, 2 s each
# Measurement: 10 iterations, 2 s each
# Timeout: 10 min per iteration
# Threads: 1 thread, will synchronize iterations
# Benchmark mode: Average time, time/op
# Benchmark: dev.hardwood.benchmarks.FlatScanBenchmark.hardwoodColumnar

# Run progress: 0.00% complete, ETA 00:06:30
# Fork: 1 of 5
# Warmup Iteration   1: Jun 23, 2026 9:07:02 PM dev.hardwood.internal.encoding.simd.VectorSupport <clinit>
INFO: SIMD support: disabled (Vector API not available: jdk/incubator/vector/IntVector)
16594.201 ms/op
# Warmup Iteration   2: 11284.252 ms/op
# Warmup Iteration   3: 12163.169 ms/op
Iteration   1: 13318.443 ms/op
Iteration   2: 12516.273 ms/op
Iteration   3: 12816.418 ms/op
Iteration   4: 13300.290 ms/op
Iteration   5: 12909.713 ms/op
Iteration   6: 14076.293 ms/op
Iteration   7: 13410.877 ms/op
Iteration   8: 13211.895 ms/op
Iteration   9: 12780.516 ms/op
Iteration  10: 14016.751 ms/op

# Run progress: 6.67% complete, ETA 00:40:32
# Fork: 2 of 5
# Warmup Iteration   1: Jun 23, 2026 9:09:56 PM dev.hardwood.internal.encoding.simd.VectorSupport <clinit>
INFO: SIMD support: disabled (Vector API not available: jdk/incubator/vector/IntVector)
16026.218 ms/op
# Warmup Iteration   2: 11353.061 ms/op
# Warmup Iteration   3: 11063.481 ms/op
Iteration   1: 11760.996 ms/op
Iteration   2: 11602.516 ms/op
Iteration   3: 11832.537 ms/op
Iteration   4: 12203.586 ms/op
Iteration   5: 12222.421 ms/op
Iteration   6: 12593.642 ms/op
Iteration   7: 11453.569 ms/op
Iteration   8: 11806.776 ms/op
Iteration   9: 11676.653 ms/op
Iteration  10: 12033.268 ms/op

# Run progress: 13.33% complete, ETA 00:36:03
# Fork: 3 of 5
# Warmup Iteration   1: Jun 23, 2026 9:12:35 PM dev.hardwood.internal.encoding.simd.VectorSupport <clinit>
INFO: SIMD support: disabled (Vector API not available: jdk/incubator/vector/IntVector)
16049.694 ms/op
# Warmup Iteration   2: 11270.959 ms/op
# Warmup Iteration   3: 12153.655 ms/op
Iteration   1: 12391.258 ms/op
Iteration   2: 14110.162 ms/op
Iteration   3: 13098.614 ms/op
Iteration   4: 14287.679 ms/op
Iteration   5: 11396.697 ms/op
Iteration   6: 11754.088 ms/op
Iteration   7: 12155.307 ms/op
Iteration   8: 11928.710 ms/op
Iteration   9: 12237.628 ms/op
Iteration  10: 11982.269 ms/op

# Run progress: 20.00% complete, ETA 00:33:15
# Fork: 4 of 5
# Warmup Iteration   1: Jun 23, 2026 9:15:21 PM dev.hardwood.internal.encoding.simd.VectorSupport <clinit>
INFO: SIMD support: disabled (Vector API not available: jdk/incubator/vector/IntVector)
16059.035 ms/op
# Warmup Iteration   2: 11182.451 ms/op
# Warmup Iteration   3: 12077.781 ms/op
Iteration   1: 12332.737 ms/op
Iteration   2: 12855.978 ms/op
Iteration   3: 12536.137 ms/op
Iteration   4: 12423.597 ms/op
Iteration   5: 12610.724 ms/op
Iteration   6: 12426.497 ms/op
Iteration   7: 12400.265 ms/op
Iteration   8: 12197.506 ms/op
Iteration   9: 12573.786 ms/op
Iteration  10: 12791.379 ms/op

# Run progress: 26.67% complete, ETA 00:30:28
# Fork: 5 of 5
# Warmup Iteration   1: Jun 23, 2026 9:18:07 PM dev.hardwood.internal.encoding.simd.VectorSupport <clinit>
INFO: SIMD support: disabled (Vector API not available: jdk/incubator/vector/IntVector)
17094.798 ms/op
# Warmup Iteration   2: 11261.282 ms/op
# Warmup Iteration   3: 12491.200 ms/op
Iteration   1: 13218.647 ms/op
Iteration   2: 13221.474 ms/op
Iteration   3: 13193.053 ms/op
Iteration   4: 12344.281 ms/op
Iteration   5: 12421.449 ms/op
Iteration   6: 12040.335 ms/op
Iteration   7: 12199.052 ms/op
Iteration   8: 11941.112 ms/op
Iteration   9: 13151.051 ms/op
Iteration  10: 11858.462 ms/op


Result "dev.hardwood.benchmarks.FlatScanBenchmark.hardwoodColumnar":
  12552.467 ±(99.9%) 347.653 ms/op [Average]
  (min, avg, max) = (11396.697, 12552.467, 14287.679), stdev = 702.277
  CI (99.9%): [12204.814, 12900.121] (assumes normal distribution)


# JMH version: 1.37
# VM version: JDK 25, OpenJDK 64-Bit Server VM, 25+36-LTS
# VM invoker: /home/build/.sdkman/candidates/java/25-tem/bin/java
# VM options: --add-opens=java.base/java.nio=ALL-UNNAMED --enable-native-access=ALL-UNNAMED --sun-misc-unsafe-memory-access=allow -Dperf.results=target/bench-throughput-FlatScanBenchmark.tsv -Dperf.pass=pinned -Dperf.forks=5 -Dperf.meas=10 -Dperf.include=hardwood|parquetJava|avroParquetReaderNamed|avroParquetReaderIndexed -Dperf.include=hardwood -Dperf.pass=pinned
# Blackhole mode: compiler (auto-detected, use -Djmh.blackhole.autoDetect=false to disable)
# Warmup: 3 iterations, 2 s each
# Measurement: 10 iterations, 2 s each
# Timeout: 10 min per iteration
# Threads: 1 thread, will synchronize iterations
# Benchmark mode: Average time, time/op
# Benchmark: dev.hardwood.benchmarks.FlatScanBenchmark.hardwoodRowReaderIndexed

# Run progress: 33.33% complete, ETA 00:27:45
# Fork: 1 of 5
# Warmup Iteration   1: Jun 23, 2026 9:20:55 PM dev.hardwood.internal.encoding.simd.VectorSupport <clinit>
INFO: SIMD support: disabled (Vector API not available: jdk/incubator/vector/IntVector)
14547.040 ms/op
# Warmup Iteration   2: 10394.157 ms/op
# Warmup Iteration   3: 10395.656 ms/op
Iteration   1: 11424.237 ms/op
Iteration   2: 10936.260 ms/op
Iteration   3: 12018.826 ms/op
Iteration   4: 11109.728 ms/op
Iteration   5: 11377.363 ms/op
Iteration   6: 12248.948 ms/op
Iteration   7: 11191.907 ms/op
Iteration   8: 10402.250 ms/op
Iteration   9: 11429.038 ms/op
Iteration  10: 12413.964 ms/op

# Run progress: 40.00% complete, ETA 00:24:35
# Fork: 2 of 5
# Warmup Iteration   1: Jun 23, 2026 9:23:26 PM dev.hardwood.internal.encoding.simd.VectorSupport <clinit>
INFO: SIMD support: disabled (Vector API not available: jdk/incubator/vector/IntVector)
14560.973 ms/op
# Warmup Iteration   2: 10365.168 ms/op
# Warmup Iteration   3: 10189.835 ms/op
Iteration   1: 11140.861 ms/op
Iteration   2: 10948.220 ms/op
Iteration   3: 12405.653 ms/op
Iteration   4: 11121.852 ms/op
Iteration   5: 10657.303 ms/op
Iteration   6: 10919.713 ms/op
Iteration   7: 10727.662 ms/op
Iteration   8: 11050.669 ms/op
Iteration   9: 11882.390 ms/op
Iteration  10: 11149.366 ms/op

# Run progress: 46.67% complete, ETA 00:21:34
# Fork: 3 of 5
# Warmup Iteration   1: Jun 23, 2026 9:25:55 PM dev.hardwood.internal.encoding.simd.VectorSupport <clinit>
INFO: SIMD support: disabled (Vector API not available: jdk/incubator/vector/IntVector)
14430.757 ms/op
# Warmup Iteration   2: 10553.394 ms/op
# Warmup Iteration   3: 10333.256 ms/op
Iteration   1: 11371.819 ms/op
Iteration   2: 11239.955 ms/op
Iteration   3: 10618.992 ms/op
Iteration   4: 11095.036 ms/op
Iteration   5: 10628.693 ms/op
Iteration   6: 11592.824 ms/op
Iteration   7: 13007.042 ms/op
Iteration   8: 11132.774 ms/op
Iteration   9: 10506.812 ms/op
Iteration  10: 11259.291 ms/op

# Run progress: 53.33% complete, ETA 00:18:41
# Fork: 4 of 5
# Warmup Iteration   1: Jun 23, 2026 9:28:24 PM dev.hardwood.internal.encoding.simd.VectorSupport <clinit>
INFO: SIMD support: disabled (Vector API not available: jdk/incubator/vector/IntVector)
14542.350 ms/op
# Warmup Iteration   2: 10213.061 ms/op
# Warmup Iteration   3: 10238.166 ms/op
Iteration   1: 11235.700 ms/op
Iteration   2: 10730.253 ms/op
Iteration   3: 10454.302 ms/op
Iteration   4: 10743.706 ms/op
Iteration   5: 10828.431 ms/op
Iteration   6: 10177.251 ms/op
Iteration   7: 10977.725 ms/op
Iteration   8: 10374.797 ms/op
Iteration   9: 11015.858 ms/op
Iteration  10: 10243.739 ms/op

# Run progress: 60.00% complete, ETA 00:15:49
# Fork: 5 of 5
# Warmup Iteration   1: Jun 23, 2026 9:30:47 PM dev.hardwood.internal.encoding.simd.VectorSupport <clinit>
INFO: SIMD support: disabled (Vector API not available: jdk/incubator/vector/IntVector)
14554.971 ms/op
# Warmup Iteration   2: 10563.426 ms/op
# Warmup Iteration   3: 10333.278 ms/op
Iteration   1: 11277.005 ms/op
Iteration   2: 10675.437 ms/op
Iteration   3: 12149.563 ms/op
Iteration   4: 11317.171 ms/op
Iteration   5: 10834.292 ms/op
Iteration   6: 11218.468 ms/op
Iteration   7: 10568.130 ms/op
Iteration   8: 10391.643 ms/op
Iteration   9: 12909.764 ms/op
Iteration  10: 10767.569 ms/op


Result "dev.hardwood.benchmarks.FlatScanBenchmark.hardwoodRowReaderIndexed":
  11158.005 ±(99.9%) 320.781 ms/op [Average]
  (min, avg, max) = (10177.251, 11158.005, 13007.042), stdev = 647.994
  CI (99.9%): [10837.224, 11478.786] (assumes normal distribution)


# JMH version: 1.37
# VM version: JDK 25, OpenJDK 64-Bit Server VM, 25+36-LTS
# VM invoker: /home/build/.sdkman/candidates/java/25-tem/bin/java
# VM options: --add-opens=java.base/java.nio=ALL-UNNAMED --enable-native-access=ALL-UNNAMED --sun-misc-unsafe-memory-access=allow -Dperf.results=target/bench-throughput-FlatScanBenchmark.tsv -Dperf.pass=pinned -Dperf.forks=5 -Dperf.meas=10 -Dperf.include=hardwood|parquetJava|avroParquetReaderNamed|avroParquetReaderIndexed -Dperf.include=hardwood -Dperf.pass=pinned
# Blackhole mode: compiler (auto-detected, use -Djmh.blackhole.autoDetect=false to disable)
# Warmup: 3 iterations, 2 s each
# Measurement: 10 iterations, 2 s each
# Timeout: 10 min per iteration
# Threads: 1 thread, will synchronize iterations
# Benchmark mode: Average time, time/op
# Benchmark: dev.hardwood.benchmarks.FlatScanBenchmark.hardwoodRowReaderNamed

# Run progress: 66.67% complete, ETA 00:13:06
# Fork: 1 of 5
# Warmup Iteration   1: Jun 23, 2026 9:33:16 PM dev.hardwood.internal.encoding.simd.VectorSupport <clinit>
INFO: SIMD support: disabled (Vector API not available: jdk/incubator/vector/IntVector)
30751.515 ms/op
# Warmup Iteration   2: 26159.608 ms/op
# Warmup Iteration   3: 26537.038 ms/op
Iteration   1: 26278.199 ms/op
Iteration   2: 25830.897 ms/op
Iteration   3: 26102.061 ms/op
Iteration   4: 26115.871 ms/op
Iteration   5: 28759.209 ms/op
Iteration   6: 26683.567 ms/op
Iteration   7: 25748.075 ms/op
Iteration   8: 25888.525 ms/op
Iteration   9: 26277.201 ms/op
Iteration  10: 26272.071 ms/op

# Run progress: 73.33% complete, ETA 00:11:39
# Fork: 2 of 5
# Warmup Iteration   1: Jun 23, 2026 9:39:05 PM dev.hardwood.internal.encoding.simd.VectorSupport <clinit>
INFO: SIMD support: disabled (Vector API not available: jdk/incubator/vector/IntVector)
30671.813 ms/op
# Warmup Iteration   2: 25794.303 ms/op
# Warmup Iteration   3: 26241.836 ms/op
Iteration   1: 26118.771 ms/op
Iteration   2: 25521.880 ms/op
Iteration   3: 25864.997 ms/op
Iteration   4: 25757.141 ms/op
Iteration   5: 25687.654 ms/op
Iteration   6: 25516.583 ms/op
Iteration   7: 25791.203 ms/op
Iteration   8: 25809.692 ms/op
Iteration   9: 26585.316 ms/op
Iteration  10: 26169.243 ms/op

# Run progress: 80.00% complete, ETA 00:09:26
# Fork: 3 of 5
# Warmup Iteration   1: Jun 23, 2026 9:44:48 PM dev.hardwood.internal.encoding.simd.VectorSupport <clinit>
INFO: SIMD support: disabled (Vector API not available: jdk/incubator/vector/IntVector)
30606.038 ms/op
# Warmup Iteration   2: 25912.261 ms/op
# Warmup Iteration   3: 25932.808 ms/op
Iteration   1: 25702.175 ms/op
Iteration   2: 25737.536 ms/op
Iteration   3: 25600.769 ms/op
Iteration   4: 25848.440 ms/op
Iteration   5: 26006.944 ms/op
Iteration   6: 25618.743 ms/op
Iteration   7: 25600.124 ms/op
Iteration   8: 28142.577 ms/op
Iteration   9: 26554.101 ms/op
Iteration  10: 26200.871 ms/op

# Run progress: 86.67% complete, ETA 00:06:41
# Fork: 4 of 5
# Warmup Iteration   1: Jun 23, 2026 9:50:32 PM dev.hardwood.internal.encoding.simd.VectorSupport <clinit>
INFO: SIMD support: disabled (Vector API not available: jdk/incubator/vector/IntVector)
30717.113 ms/op
# Warmup Iteration   2: 26223.892 ms/op
# Warmup Iteration   3: 26129.893 ms/op
Iteration   1: 26247.478 ms/op
Iteration   2: 26165.358 ms/op
Iteration   3: 25741.795 ms/op
Iteration   4: 25964.710 ms/op
Iteration   5: 25931.023 ms/op
Iteration   6: 26423.997 ms/op
Iteration   7: 26183.251 ms/op
Iteration   8: 27761.921 ms/op
Iteration   9: 26381.623 ms/op
Iteration  10: 25912.794 ms/op

# Run progress: 93.33% complete, ETA 00:03:31
# Fork: 5 of 5
# Warmup Iteration   1: Jun 23, 2026 9:56:20 PM dev.hardwood.internal.encoding.simd.VectorSupport <clinit>
INFO: SIMD support: disabled (Vector API not available: jdk/incubator/vector/IntVector)
30780.806 ms/op
# Warmup Iteration   2: 26247.994 ms/op
# Warmup Iteration   3: 26223.704 ms/op
Iteration   1: 26568.983 ms/op
Iteration   2: 25994.593 ms/op
Iteration   3: 25729.627 ms/op
Iteration   4: 25964.114 ms/op
Iteration   5: 26135.151 ms/op
Iteration   6: 25885.299 ms/op
Iteration   7: 26039.594 ms/op
Iteration   8: 25684.341 ms/op
Iteration   9: 25387.238 ms/op
Iteration  10: 25276.040 ms/op


Result "dev.hardwood.benchmarks.FlatScanBenchmark.hardwoodRowReaderNamed":
  26103.387 ±(99.9%) 313.494 ms/op [Average]
  (min, avg, max) = (25276.040, 26103.387, 28759.209), stdev = 633.273
  CI (99.9%): [25789.893, 26416.881] (assumes normal distribution)


# Run complete. Total time: 00:55:00

REMEMBER: The numbers below are just data. To gain reusable insights, you need to follow up on
why the numbers are the way they are. Use profilers (see -prof, -lprof), design factorial
experiments, perform baseline and negative tests that provide experimental control, make sure
the benchmarking environment is safe on JVM/OS/HW level, ask for reviews from the domain experts.
Do not assume the numbers tell you what you want them to tell.

NOTE: Current JVM experimentally supports Compiler Blackholes, and they are in use. Please exercise
extra caution when trusting the results, look into the generated code to check the benchmark still
works, and factor in a small probability of new VM bugs. Additionally, while comparisons between
different JVMs are already problematic, the performance difference caused by different Blackhole
modes can be very significant. Please make sure you use the consistent Blackhole mode for comparisons.

Benchmark                                   Mode  Cnt      Score     Error  Units
FlatScanBenchmark.hardwoodColumnar          avgt   50  12552.467 ± 347.653  ms/op
FlatScanBenchmark.hardwoodRowReaderIndexed  avgt   50  11158.005 ± 320.781  ms/op
FlatScanBenchmark.hardwoodRowReaderNamed    avgt   50  26103.387 ± 313.494  ms/op

=== Throughput (derived: rows / avg time, bytes / avg time) ===
    dataset: 48,722,602 rows, 830.0 MB
    Benchmark                                         ms/op     M rows/s       MB/s
    hardwoodColumnar                                12552.5         3.88         66
    hardwoodRowReaderIndexed                        11158.0         4.37         74
    hardwoodRowReaderNamed                          26103.4         1.87         32
Finished FlatScanBenchmark at 2026-06-23 22:02:02 UTC (duration 2h 48m 13s)

=====================================================================
Chart input — throughput by contender (raw TSV: target/bench-throughput-FlatScanBenchmark.tsv)
Only Hardwood is timed pinned. The single-threaded baselines show '-' for
1-core: not separately measured — pinning doesn't change a single-threaded
reader, so use their default value as the per-core number too.
=====================================================================
benchmark            contender                      default      1-core  def MB/s   1c MB/s
                                                   M rows/s    M rows/s                    
FlatScanBenchmark    avroParquetReaderIndexed         1.592           -      27.1         -
FlatScanBenchmark    avroParquetReaderNamed           1.430           -      24.4         -
FlatScanBenchmark    hardwoodColumnar                16.245       3.882     276.7      66.1
FlatScanBenchmark    hardwoodRowReaderIndexed        14.967       4.367     255.0      74.4
FlatScanBenchmark    hardwoodRowReaderNamed           2.762       1.867      47.0      31.8
FlatScanBenchmark    parquetJavaColumnar              3.318           -      56.5         -

ASCII charts — default (out-of-box) throughput, M rows/s; 1-core shown where measured

  FlatScanBenchmark — record (materialization)
    avroParquetReaderIndexed  │███ 1.6
    avroParquetReaderNamed    │███ 1.4
    hardwoodRowReaderIndexed  │██████████████████████████████ 15.0   (1-core 4.4)
    hardwoodRowReaderNamed    │██████ 2.8   (1-core 1.9)

  FlatScanBenchmark — columnar (raw decode)
    hardwoodColumnar          │██████████████████████████████ 16.2   (1-core 3.9)
    parquetJavaColumnar       │██████ 3.3
